kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
2;50;490;3000;19595;3;"[52,1401,1543]";"[496,16276,17469]";"[9312,19595,19595]";"[21063,19995,19595]";21.00;28.00
2;50;490;344;2849;3;"[52,114,147]";"[493,1530,1937]";"[1882,2849,2849]";"[3083,2945,2849]";0.00;1.00
2;50;490;6892;7680;3;"[52,1524,2003]";"[496,20504,24498]";"[4799,7680,7680]";"[8538,7803,7680]";31.00;41.00
2;50;490;1573;1563;6;"[52,389,742,924,1041,1100]";"[498,5607,9766,11741,12621,13120]";"[958,1563,1563,1563,1563,1563]";"[1673,1646,1643,1640,1599,1563]";36.00;44.00
2;50;490;1408;15907;3;"[52,350,528]";"[494,4993,6781]";"[7328,15907,15907]";"[16567,15979,15907]";5.00;7.00
2;50;490;2418;24479;4;"[52,1022,1044,1162]";"[492,10434,10668,11323]";"[17279,24479,24479,24479]";"[27833,25415,24527,24479]";21.00;24.00
2;50;490;1216;3746;6;"[52,418,465,564,611,616]";"[494,6390,6771,7818,8398,8458]";"[2306,3746,3746,3746,3746,3746]";"[4100,3896,3860,3848,3842,3746]";20.00;25.00
2;50;490;1401;6909;3;"[52,391,515]";"[494,5884,8317]";"[2918,6909,6909]";"[7470,7020,6909]";6.00;9.00
2;50;490;4340;21816;3;"[52,1370,1683]";"[493,16786,19134]";"[11912,21816,21816]";"[22976,22208,21816]";23.00;33.00
2;50;490;334;629;3;"[52,140,168]";"[495,1874,2265]";"[477,629,629]";"[653,634,629]";1.00;2.00
2;50;490;2057;17714;3;"[52,285,468]";"[495,3304,4818]";"[11884,17714,17714]";"[17750,17714,17714]";3.00;5.00
2;50;490;3231;2644;3;"[52,876,905]";"[494,11962,12352]";"[1691,2644,2644]";"[2856,2650,2644]";13.00;18.00
2;50;490;2573;7200;6;"[52,678,921,1040,1063,1182]";"[495,8807,10756,11661,11937,12985]";"[3150,7200,7200,7200,7200,7200]";"[8035,7715,7600,7425,7260,7200]";34.00;46.00
2;50;490;330;565;3;"[52,186,208]";"[494,2140,2286]";"[391,565,565]";"[591,585,565]";2.00;2.00
2;50;490;10175;14795;6;"[52,3677,3843,4277,5570,6145]";"[494,47829,49428,52022,59782,65954]";"[9618,14795,14795,14795,14795,14795]";"[15975,15235,15214,15197,14815,14795]";433.00;428.00
2;50;490;12253;6519;5;"[52,3049,3191,4485,4592]";"[495,41116,42857,55750,57099]";"[4759,6519,6519,6519,6519]";"[7292,6993,6843,6807,6519]";271.00;282.00
2;50;490;668;298;5;"[52,225,378,433,456]";"[494,2890,4637,4997,5135]";"[145,297,298,298,298]";"[348,312,308,299,298]";8.00;10.00
2;50;490;5269;5413;5;"[52,1976,3480,3778,4227]";"[495,25259,41370,45128,54930]";"[2159,5413,5413,5413,5413]";"[6192,5950,5692,5416,5413]";212.00;240.00
2;50;490;434;376;3;"[52,244,263]";"[496,2799,3037]";"[193,376,376]";"[420,379,376]";2.00;3.00
2;50;490;1692;3887;10;"[52,338,433,448,543,638,653,748,843,938]";"[495,4536,5593,5773,6940,7979,8123,9802,10773,11925]";"[1723,3887,3887,3887,3887,3887,3887,3887,3887,3887]";"[4160,4127,4121,4112,4103,4049,3968,3938,3938,3887]";41.00;51.00
2;50;490;319;207;3;"[52,117,122]";"[496,1468,1497]";"[158,207,207]";"[240,207,207]";0.00;0.00
2;50;490;1943;7562;5;"[52,926,1066,1304,1363]";"[496,13213,14973,16988,17221]";"[5404,7562,7562,7562,7562]";"[8231,7904,7733,7616,7562]";42.00;58.00
2;50;490;436;1587;3;"[52,209,249]";"[497,2340,2834]";"[1175,1587,1587]";"[1647,1623,1587]";2.00;2.00
2;50;490;4216;16321;4;"[52,1316,1435,1554]";"[496,16213,17824,19974]";"[9759,16321,16321,16321]";"[16761,16345,16337,16321]";39.00;51.00
2;50;612;932;1177;3;"[52,338,411]";"[619,3713,4552]";"[874,1177,1177]";"[1273,1241,1177]";4.00;5.00
2;50;612;5726;16945;4;"[52,1738,2036,2107]";"[616,28459,32986,34071]";"[10366,16945,16945,16945]";"[18145,17020,17005,16945]";84.00;111.00
2;50;612;1395;8875;5;"[52,348,523,538,633]";"[616,5341,7790,7970,9154]";"[5879,8875,8875,8875,8875]";"[9650,9315,9115,8895,8875]";16.00;21.00
2;50;612;1855;8496;4;"[52,577,799,992]";"[617,7542,10682,14760]";"[6174,8496,8496,8496]";"[9045,8754,8532,8496]";19.00;25.00
2;50;612;1335;12605;4;"[52,606,760,909]";"[615,7410,9943,12556]";"[7798,12605,12605,12605]";"[13333,12913,12609,12605]";17.00;21.00
2;50;612;339;646;6;"[52,189,216,225,234,243]";"[616,3044,3415,3533,3655,3754]";"[377,646,646,646,646,646]";"[754,710,678,670,666,646]";6.00;9.00
2;50;612;2483;22682;3;"[52,1432,1647]";"[615,22272,27101]";"[12887,22682,22682]";"[24302,22682,22682]";36.00;50.00
2;50;612;368;2066;4;"[52,277,289,293]";"[614,3889,3993,4017]";"[1245,2066,2066,2066]";"[2394,2186,2066,2066]";6.00;7.00
2;50;612;724;1533;3;"[52,326,444]";"[616,5614,6978]";"[1077,1533,1533]";"[1765,1585,1533]";5.00;8.00
2;50;612;244;2178;3;"[52,158,176]";"[618,1987,2235]";"[1746,2178,2178]";"[2388,2238,2178]";2.00;2.00
2;50;612;3658;20726;8;"[52,1602,1771,1793,2163,2168,2310,2669]";"[616,25425,27294,27509,32079,32114,33578,35683]";"[10851,20726,20726,20726,20726,20726,20726,20726]";"[23136,22451,22226,21631,21626,21576,21081,20726]";222.00;290.00
2;50;612;1320;1935;2;"[52,723]";"[615,9970]";"[1440,1935]";"[2038,1935]";5.00;6.00
2;50;612;4379;5596;4;"[52,863,865,1164]";"[614,16337,16361,19440]";"[2997,5596,5596,5596]";"[6088,5696,5606,5596]";32.00;43.00
2;50;612;766;2722;5;"[52,386,549,598,637]";"[617,5629,7399,7723,8124]";"[1762,2722,2722,2722,2722]";"[3190,3054,2870,2766,2722]";15.00;20.00
2;50;612;1164;5329;3;"[52,446,683]";"[616,7934,12121]";"[3169,5329,5329]";"[5761,5482,5329]";10.00;14.00
2;50;612;2340;13519;4;"[52,1468,1789,1987]";"[616,19394,22846,23525]";"[6879,13519,13519,13519]";"[14279,13711,13571,13519]";56.00;76.00
2;50;612;2491;6351;5;"[52,1411,1840,1863,1886]";"[614,20051,26578,26808,27038]";"[3476,6351,6351,6351,6351]";"[6540,6393,6369,6369,6351]";90.00;127.00
2;50;612;4682;39101;4;"[52,2199,2320,2510]";"[616,39501,40671,44099]";"[16279,39101,39101,39101]";"[43641,41126,40426,39101]";103.00;164.00
2;50;612;797;4273;4;"[52,473,523,573]";"[615,6635,7201,8060]";"[2906,4273,4273,4273]";"[4473,4381,4349,4273]";11.00;15.00
2;50;612;638;1890;4;"[52,390,494,520]";"[616,5261,6297,6405]";"[1110,1890,1890,1890]";"[2215,1930,1905,1890]";9.00;12.00
2;50;612;757;3461;3;"[52,361,384]";"[614,5235,5642]";"[2164,3461,3461]";"[3884,3473,3461]";4.00;6.00
2;50;612;4291;27001;3;"[52,2155,2753]";"[616,30742,38336]";"[15749,27001,27001]";"[28759,27181,27001]";68.00;84.00
2;50;612;230;1712;4;"[52,114,118,120]";"[616,1686,1744,1762]";"[1025,1712,1712,1712]";"[1838,1742,1742,1712]";0.00;3.00
2;50;612;965;7925;3;"[52,344,403]";"[617,4556,5848]";"[5400,7925,7925]";"[8255,7930,7925]";4.00;6.00
2;50;612;7626;35520;5;"[52,4254,5491,5520,6119]";"[618,66073,79427,79659,85644]";"[22437,35516,35520,35520,35520]";"[38546,36984,35760,35526,35520]";541.00;502.00
2;50;612;1522;4423;6;"[52,898,922,1112,1207,1325]";"[616,14190,14412,15764,16428,16997]";"[1919,4423,4423,4423,4423,4423]";"[5351,4855,4659,4639,4567,4423]";57.00;75.00
2;50;612;3000;24190;3;"[52,1627,1731]";"[615,23464,24913]";"[16222,24190,24190]";"[26490,25454,24190]";37.00;49.00
2;50;612;344;3137;3;"[52,125,162]";"[615,2089,2630]";"[1882,3137,3137]";"[3371,3233,3137]";1.00;2.00
2;50;612;6892;7680;5;"[52,1689,2168,2766,2885]";"[616,24788,28649,31836,32817]";"[5279,7680,7680,7680,7680]";"[8818,7923,7716,7700,7680]";132.00;147.00
2;50;612;1573;1918;7;"[52,624,859,918,947,1011,1070]";"[617,9549,12768,13748,14207,15202,15878]";"[1078,1918,1918,1918,1918,1918,1918]";"[2050,2010,1994,1990,1990,1954,1918]";56.00;75.00
2;50;612;1408;17707;5;"[52,755,1055,1071,1073]";"[616,13276,16108,16228,16238]";"[7508,17707,17707,17707,17707]";"[19459,18379,18067,18007,17707]";40.00;53.00
2;50;612;2418;31679;3;"[52,820,839]";"[614,10813,11003]";"[20159,31679,31679]";"[33899,31679,31679]";11.00;16.00
2;50;612;1216;4893;6;"[52,696,842,936,941,988]";"[615,11034,12614,13403,13433,13673]";"[3165,4893,4893,4893,4893,4893]";"[5589,5337,5301,5037,5001,4893]";44.00;61.00
2;50;612;1401;7269;3;"[52,656,780]";"[615,11153,13491]";"[4253,7269,7269]";"[7923,7470,7269]";14.00;17.00
2;50;612;4340;22896;3;"[52,1384,1966]";"[614,20944,27865]";"[14072,22896,22896]";"[24176,23340,22896]";35.00;50.00
2;50;612;334;699;3;"[52,148,172]";"[616,2355,2805]";"[524,699,699]";"[735,699,699]";2.00;2.00
2;50;612;2057;18863;5;"[52,780,1001,1184,1363]";"[616,10763,14144,15946,17878]";"[11884,18863,18863,18863,18863]";"[20243,19805,19511,19151,18863]";42.00;57.00
2;50;612;3231;2824;3;"[52,1084,1322]";"[615,16823,20565]";"[1693,2824,2824]";"[3219,2862,2824]";25.00;31.00
2;50;612;2573;8405;4;"[52,1050,1073,1192]";"[615,14318,14676,15509]";"[5400,8405,8405,8405]";"[9725,8830,8805,8405]";31.00;40.00
2;50;612;330;689;2;"[52,198]";"[616,2648]";"[484,689]";"[707,689]";1.00;1.00
2;50;612;10175;17099;7;"[52,3245,4538,5113,5547,5570,6145]";"[616,60384,79491,86414,89355,89483,96092]";"[9618,17099,17099,17099,17099,17099,17099]";"[18289,17703,17687,17534,17531,17311,17099]";886.00;849.00
2;50;612;12253;7815;6;"[52,3126,3843,5137,5244,5351]";"[617,47395,53150,69308,70866,72038]";"[4759,7815,7815,7815,7815,7815]";"[8773,8203,8139,8085,7881,7815]";527.00;499.00
2;50;612;668;323;6;"[52,318,395,455,501,524]";"[615,5205,6248,6663,6869,6999]";"[188,322,323,323,323,323]";"[373,344,333,328,325,323]";17.00;24.00
2;50;612;5269;6763;4;"[52,2137,3937,3966]";"[616,32980,57653,57926]";"[2249,6313,6763,6763]";"[7284,6952,6883,6763]";203.00;211.00
2;50;612;434;396;2;"[52,247]";"[618,3701]";"[193,396]";"[428,396]";1.00;2.00
2;50;612;1692;4175;3;"[52,478,573]";"[616,8269,9611]";"[1867,4175,4175]";"[4253,4178,4175]";9.00;12.00
2;50;612;319;228;6;"[52,124,140,162,173,184]";"[616,1929,2121,2358,2462,2588]";"[158,228,228,228,228,228]";"[258,239,234,234,233,228]";4.00;5.00
2;50;612;1943;7725;5;"[52,855,1272,1350,1468]";"[617,12467,18451,19615,20752]";"[5404,7725,7725,7725,7725]";"[8742,8133,7941,7887,7725]";52.00;69.00
2;50;612;436;1858;5;"[52,245,262,296,332]";"[614,3659,3797,4103,4259]";"[1422,1858,1858,1858,1858]";"[1990,1910,1910,1890,1858]";6.00;9.00
2;50;612;4216;16636;4;"[52,1583,1702,1821]";"[616,24916,26861,28983]";"[9768,16636,16636,16636]";"[17160,16660,16652,16636]";64.00;93.00
2;50;816;932;1268;3;"[52,403,473]";"[818,9131,10537]";"[876,1268,1268]";"[1346,1315,1268]";10.00;14.00
2;50;816;5726;17017;4;"[52,2980,3852,3863]";"[819,58000,73141,73301]";"[10366,17017,17017,17017]";"[18895,17344,17161,17017]";287.00;315.00
2;50;816;1395;11755;3;"[52,1127,1173]";"[819,17712,18256]";"[5879,11755,11755]";"[13025,12010,11755]";27.00;35.00
2;50;816;1855;10675;3;"[52,1054,1636]";"[820,19379,28797]";"[7272,10675,10675]";"[11539,10861,10675]";38.00;46.00
2;50;816;1335;15025;3;"[52,928,1260]";"[818,14029,21317]";"[9422,15025,15025]";"[16029,15573,15025]";25.00;32.00
2;50;816;339;855;5;"[52,176,203,221,230]";"[818,3777,4295,4656,4800]";"[568,855,855,855,855]";"[939,903,899,883,855]";7.00;10.00
2;50;816;2483;26570;4;"[52,1504,1934,2184]";"[818,31410,42267,47523]";"[14613,26570,26570,26570]";"[29378,27014,26828,26570]";116.00;172.00
2;50;816;368;2306;4;"[52,322,330,334]";"[818,5246,5330,5354]";"[1461,2306,2306,2306]";"[2542,2426,2378,2306]";8.00;10.00
2;50;816;724;1837;3;"[52,533,582]";"[818,9802,10341]";"[1271,1837,1837]";"[2113,1889,1837]";12.00;14.00
2;50;816;244;2900;3;"[52,152,156]";"[821,2877,2957]";"[1926,2900,2900]";"[3084,2900,2900]";2.00;2.00
2;50;816;3658;33626;4;"[52,1875,2746,2757]";"[820,34130,53245,53339]";"[16251,33626,33626,33626]";"[36986,34786,33776,33626]";163.00;200.00
2;50;816;1320;1949;3;"[52,863,921]";"[819,14842,15505]";"[1536,1949,1949]";"[2202,1991,1949]";21.00;25.00
2;50;816;4379;6817;4;"[52,1851,2032,2331]";"[818,38434,40628,44885]";"[3918,6817,6817,6817]";"[7221,6832,6820,6817]";103.00;168.00
2;50;816;766;3042;4;"[52,537,703,713]";"[820,9439,11148,11248]";"[1922,3042,3042,3042]";"[3582,3342,3142,3042]";20.00;25.00
2;50;816;1164;6052;3;"[52,762,920]";"[820,17373,19780]";"[3889,6052,6052]";"[6502,6109,6052]";23.00;34.00
2;50;816;2340;14879;3;"[52,1689,1929]";"[820,29875,32814]";"[7519,14879,14879]";"[16691,15763,14879]";53.00;72.00
2;50;816;2491;8097;3;"[52,1628,1914]";"[818,28574,34174]";"[6172,8097,8097]";"[8370,8133,8097]";57.00;77.00
2;50;816;4682;46501;3;"[52,4278,4376]";"[818,85462,86966]";"[24204,46501,46501]";"[50406,46576,46501]";239.00;260.00
2;50;816;797;5881;3;"[52,406,453]";"[818,7726,8058]";"[3869,5881,5881]";"[6213,5885,5881]";8.00;10.00
2;50;816;638;2160;4;"[52,386,492,544]";"[819,6911,7973,8241]";"[1245,2160,2160,2160]";"[2660,2500,2195,2160]";13.00;16.00
2;50;816;757;3749;3;"[52,487,510]";"[818,8947,9414]";"[2164,3749,3749]";"[4253,3761,3749]";9.00;12.00
2;50;816;4291;31592;5;"[52,2345,2644,2943,3061]";"[820,39953,46341,52922,55449]";"[18558,31520,31520,31520,31592]";"[33343,31777,31609,31592,31592]";237.00;295.00
2;50;816;230;2312;6;"[52,174,180,182,198,212]";"[819,3181,3239,3247,3293,3385]";"[1025,2312,2312,2312,2312,2312]";"[2516,2432,2372,2354,2318,2312]";5.00;10.00
2;50;816;965;9598;3;"[52,544,603]";"[821,12122,13524]";"[7798,9598,9598]";"[10033,9608,9598]";14.00;19.00
2;50;816;7626;48836;4;"[52,4495,5698,6297]";"[819,90491,108864,117096]";"[22557,48836,48836,48836]";"[53918,50348,49490,48836]";582.00;516.00
2;50;816;1522;6439;4;"[52,953,1075,1193]";"[819,16837,18248,19069]";"[2174,6439,6439,6439]";"[7427,6963,6567,6439]";41.00;54.00
2;50;816;3000;25355;3;"[52,1502,2385]";"[819,28136,42839]";"[17374,25355,25355]";"[27207,25843,25355]";63.00;82.00
2;50;816;344;4145;3;"[52,192,222]";"[818,4070,4484]";"[2602,4145,4145]";"[4421,4175,4145]";4.00;5.00
2;50;816;6892;9597;4;"[52,3826,3945,4424]";"[819,63949,66515,75805]";"[6237,9597,9597,9597]";"[10363,9841,9600,9597]";297.00;312.00
2;50;816;1573;2158;7;"[52,840,1045,1104,1163,1222,1281]";"[821,16485,19635,20659,21571,22390,23415]";"[1678,2158,2158,2158,2158,2158,2158]";"[2374,2318,2258,2258,2240,2238,2158]";99.00;152.00
2;50;816;1408;21307;3;"[52,740,1067]";"[818,16811,20564]";"[9968,21307,21307]";"[22579,21409,21307]";23.00;32.00
2;50;816;2418;34559;4;"[52,1143,1742,1761]";"[818,22632,27939,28266]";"[20159,34559,34559,34559]";"[36881,35363,34703,34559]";68.00;90.00
2;50;816;1216;5186;5;"[52,753,941,1035,1040]";"[819,15132,18005,19044,19074]";"[4029,5186,5186,5186,5186]";"[5739,5450,5408,5330,5186]";53.00;76.00
2;50;816;1401;8241;4;"[52,875,1033,1157]";"[818,17332,20486,23138]";"[4901,8241,8241,8241]";"[8955,8568,8346,8241]";44.00;64.00
2;50;816;4340;23472;3;"[52,1430,2652]";"[818,28190,45755]";"[15152,23472,23472]";"[25760,24924,23472]";72.00;87.00
2;50;816;334;946;3;"[52,200,248]";"[818,3832,5070]";"[771,946,946]";"[993,947,946]";3.00;5.00
2;50;816;2057;22103;4;"[52,972,1180,1359]";"[820,16873,20835,23467]";"[11884,22103,22103,22103]";"[22907,22181,22175,22103]";47.00;56.00
2;50;816;3231;3364;3;"[52,1684,1922]";"[819,33878,36158]";"[2244,3364,3364]";"[3773,3384,3364]";57.00;79.00
2;50;816;2573;10205;3;"[52,1526,1764]";"[818,28454,31966]";"[6000,10205,10205]";"[11450,10420,10205]";51.00;67.00
2;50;816;330;761;2;"[52,242]";"[819,4037]";"[532,761]";"[811,761]";2.00;2.00
